"33318040","How to filter one or more than one attribute in one method?","<p>I have a <code>Student</code> class (<code>String name</code>, <code>String DOB</code>, <code>int age</code> and <code>int grade</code>), then I create an <code>ArrayList&lt;Student&gt;</code> and add some new <code>Student</code> to the list.</p>

<p>I want to filter that list, using only one method but can filter by name, by DOB, by name and DOB and age, you get the idea. I tried the overload but I can't handle the String - String and int - int.</p>

<p>Can someone show me the way to get out of this problem?</p>

<pre><code>public void filter(int age) {
    for (Student x : this.arraylist) {
        if (x.getAge() == age) {
            System.out.println(x.getName());
        }
    }
}


public void filter(int grade) {
    for (Student x : this.arraylist) {
        if (x.getGrade() == grade) {
            System.out.println(x.getName());
        }
    }
}
</code></pre>

<p>If I write <code>filterByAge(int age)</code> and <code>filterByGrade(int age)</code>, everything will be OK, but I want to overloads the method filter....</p>
","2015-10-24","2","2"
"24791073","getting the progress of reading file","<p>This is a part of my java code, I want to get the number of bytes read from the file, I increase 4 bytes in each loop cycle because the size of an integer is 4 bytes, but this code is not working properly, the loop of this code runs beyond the size of file. Please solve the problem.</p>

<pre><code>import java.io.File;
import java.util.Scanner;



public class S {


    public S() throws Exception {

        Scanner sc = new Scanner(new File(""file.txt""));

        for(int i=0; sc.hasNext(); i+=4) {
            sc.nextInt();
            System.out.println(""Read = ""+i+"" bytes"");
        }

        System.out.println(""done"");
    }


    public static void main(String arg[]) throws Exception {
        new S();
    }

}
</code></pre>
","2014-07-16","0","1"
"57752409","passing multiple arguments in java","<p>I have below code working for me.</p>

<pre><code>import java.sql.*;
class MyClass {
  public static void main (String[] Owner ) throws Exception
  {
   Class.forName (""oracle.jdbc.OracleDriver"");

   Connection conn = DriverManager.getConnection
     (""jdbc:oracle:thin:@//host:port/SID"", ""username"", ""password"");

   try {
     Statement stmt = conn.createStatement();

     try {
          for (int i=0; i &lt; owner.length; i++){
             String consumerName =  ""TestConsumer"";
             ResultSet msgs = Stmt.executeQuery(""select msg_id from Table where owner = '"" + owner[i] + ""' and consumer_name = '"" + consumerName + ""' and msg_state = 'READY'"" );

                   while (msgs.next())
                     System.out.println (msgs.getString(1));
                                     try { msgs.close(); } catch (Exception closeMsgsExcp) {}
             } 
        }     

            finally {
             try { stmt.close(); } catch (Exception closeStmtExcp) {}
               }
      } 

      finally {
           try { conn.close(); } catch (Exception closeConnExcp) {}
             }

   }

}
</code></pre>

<p>But when i try to change this code to the following i get an error - Error: Main method not found in class MyClass, please define the main method as: public static void main(String[] args).
I need to receive owner and consumerName as arguments/input for my program. </p>

<pre><code>import java.sql.*;
class MyClass {
  public static void main (String[] Owner, String[] consumerName ) throws Exception
  {
   Class.forName (""oracle.jdbc.OracleDriver"");

   Connection conn = DriverManager.getConnection
     (""jdbc:oracle:thin:@//host:port/SID"", ""username"", ""password"");

   try {
     Statement stmt = conn.createStatement();

     try {
          for (int i=0; i &lt; owner.length; i++){
             //String consumerName =  ""TestConsumer"";
             ResultSet msgs = Stmt.executeQuery(""select msg_id from Table where owner = '"" + owner[i] + ""' and consumer_name = '"" + consumerName[i] + ""' and msg_state = 'READY'"" );

                   while (msgs.next())
                     System.out.println (msgs.getString(1));
                                     try { msgs.close(); } catch (Exception closeMsgsExcp) {}
             } 
        }     

            finally {
             try { stmt.close(); } catch (Exception closeStmtExcp) {}
               }
      } 

      finally {
           try { conn.close(); } catch (Exception closeConnExcp) {}
             }

   }

}
</code></pre>

<p>, how can this be done?</p>
","2019-09-02","0","2"
"16732192","new SimpleDateFormat always returns same reference for a given dateFormat","<p><br/>
  I was trying to replicate a bug by using the same instance of SimpleDateFormat across multiple threads. However I got stuck with another problem and did not find any answers to it. </p>

<p>This simple code block replicates the issues I am seeing.</p>

<pre><code>DateFormat d1 = new SimpleDateFormat(""ddMMyyyy"");
DateFormat d2 = new SimpleDateFormat(""ddMMyyyy"");
DateFormat d3 = new SimpleDateFormat(""ddMMyy"");
System.out.println(""d1 = "" + d1);
System.out.println(""d2 = "" + d2);
System.out.println(""d3 = "" + d3);
</code></pre>

<p>The results of this operations under java 7 (1.7_0_21) is as follows </p>

<pre><code>d1 = java.text.SimpleDateFormat@c5bfbc60
d2 = java.text.SimpleDateFormat@c5bfbc60
d3 = java.text.SimpleDateFormat@b049fd40
</code></pre>

<p>As you can see that although I am creating new objects for d1 and d2 they end up being the same reference. d3 ends up being a new instance as pattern is different.<br/></p>

<p>Does java compile/runtime do this optimization? Any pointers will be helpful</p>
","2013-05-24","8","3"
"16795151","Can anyone explain me over ConcurrentModificationException?","<p>Case 1: This does not cause <code>ConcurrentModificationException</code>?. Can anyone tell me why does this not cause ConcurrentModificationException.</p>

<pre><code>public class UpdatePeople {
    List &lt; People &gt; records = new ArrayList &lt; People &gt; ();

    public class AsyncTask extends AsyncTask &lt; Void, Void, Boolean &gt; {
        List &lt; People &gt; people;

        public AsyncTask(List &lt; People &gt; allergy) {
            this.people = people;
        }@
        Override
        protected Boolean doInBackground(Void...params) {
            List &lt; String &gt; responses = new ArrayList &lt; String &gt; ();
            for (People peopleList: this.people) {

            }

        }

    }
}
</code></pre>

<p>Case 2: This causes <code>ConcurrentModificationException</code> as i am trying to access the List of people in my AsyncThread which is not thread safe. I can make my List of People implement <code>CopyOnWriteArrayList</code> which is thread safe and this should work.</p>

<pre><code>public class UpdatePeople {
        List &lt; People &gt; records = new ArrayList &lt; People &gt; ();

        public class AsyncTask extends AsyncTask &lt; Void, Void, Boolean &gt; {
            @
            Override
            protected Boolean doInBackground(Void...params) {
                List &lt; String &gt; responses = new ArrayList &lt; String &gt; ();
                for (People peopleList: records) {

                }

            }

        }
    }
</code></pre>

<ol>
<li>Can anyone explain me what is exactly happening in <code>case 1</code>. I am not able to understand how this solves the <code>ConcurrentModificationException</code> issue.</li>
<li>Is the case 2 changing the implementation from <code>ArrayList</code> to <code>CopyOnWriteArrayList</code> recommended?</li>
</ol>

<p><strong>Adding the exception:</strong></p>

<blockquote>
  <p>05-28 20:34:21.073: E/XXX(904): Uncaught exception is:  05-28
  20:34:21.073: E/XXX(904): java.lang.RuntimeException: An error occured
  while executing doInBackground() 05-28 20:34:21.073: E/XXX(904):  at
  android.os.AsyncTask$3.done(AsyncTask.java:299) 05-28 20:34:21.073:
  E/XXX(904):   at
  java.util.concurrent.FutureTask$Sync.innerSetException(FutureTask.java:273)
  05-28 20:34:21.073: E/XXX(904):   at
  java.util.concurrent.FutureTask.setException(FutureTask.java:124)
  05-28 20:34:21.073: E/XXX(904):   at
  java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:307)
  05-28 20:34:21.073: E/XXX(904):   at
  java.util.concurrent.FutureTask.run(FutureTask.java:137) 05-28
  20:34:21.073: E/XXX(904):     at
  android.os.AsyncTask$SerialExecutor$1.run(AsyncTask.java:230) 05-28
  20:34:21.073: E/XXX(904):     at
  java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1076)
  05-28 20:34:21.073: E/XXX(904):   at
  java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:569)
  05-28 20:34:21.073: E/XXX(904):   at
  java.lang.Thread.run(Thread.java:856) 05-28 20:34:21.073: E/XXX(904):
  Caused by: java.util.ConcurrentModificationException 05-28
  20:34:21.073: E/XXX(904):     at
  java.util.ArrayList$ArrayListIterator.next(ArrayList.java:569)</p>
</blockquote>
","2013-05-28","4","1"
"24849826","Run java class by command line","<p>I try to run my class (<code>LoginFrame.java</code>) by command line in here:</p>

<p><img src=""https://i.stack.imgur.com/f9sQp.png"" alt=""enter image description here""></p>

<p>(My <code>Java</code> and <code>Javac</code> commands works in command line)</p>

<p>First i use <code>javac</code> command to compile <code>LoginFrame</code> Class: (this class has main method)</p>

<p><img src=""https://i.stack.imgur.com/dvdqA.png"" alt=""enter image description here""></p>

<p>And use <code>Java</code> to run the class:</p>

<p><img src=""https://i.stack.imgur.com/WDwxz.png"" alt=""enter image description here""></p>

<p>I set <code>bin</code> folder of jdk 1.7 in <code>evrironment variable path</code> </p>

<p>(I use windows 7)</p>

<p>What is wrong?</p>

<p><code>LoginFrame class:</code></p>

<pre><code>package Project;

public class LoginFrame extends javax.swing.JFrame implements ActionListener {

String dbUrl = ""jdbc:mysql://localhost/Library"";
private char[] Password;
private JButton ClearBtn,ExitBtn,LoginBtn;
private JLabel ErrorLbl;
private JComboBox comboBox;
private JLabel lbl1;
private JLabel lbl2;
private JLabel lbl3;
private String[] enterUserInf = new String[4];
private JPasswordField passwordField;
private JTextField usernameTF;

public LoginFrame() {
    initComponents();
    this.getRootPane().setDefaultButton(LoginBtn);
    comboBox.addActionListener(this);
    setVisible(true);
}

public static void main(String args[]) throws IOException {
    new LoginFrame();
}

private void initComponents() {
    //...
}

private void LoginButtonActionPerformed(java.awt.event.ActionEvent evt) {
try {
    if (comboBox.getSelectedIndex() == 0) {
        ErrorLbl.setText(""Select A Model..."");
        ErrorLbl.setVisible(true);
        return;
    }

    Password = passwordField.getPassword();

    if (!passwordControl()) {
        return;
    }

    if (comboBox.getSelectedIndex() == 1) {
        if (userEnterCondition(Password)) {
            this.setVisible(false);
            new BookPage_User(enterUserInf, enterUserInf[0]);
        } else {
            ErrorLbl.setText(""Incorrect Password!"");
        }
    }

        if (comboBox.getSelectedIndex() == 2) {
            if (adminEnterCondition(Password)) {
                this.setVisible(false);
                new MainFrame().setVisible(true);
            } else {
                ErrorLbl.setText(""Incorrect Password!"");
            }
        }
    } catch (Exception e) {
        e.printStackTrace();
        ErrorLbl.setText(""Enter Correct Input"");
    }

}

private void ExitButtonActionPerformed(java.awt.event.ActionEvent evt) {
    System.exit(0);
}

private void ClearButtonActionPerformed(java.awt.event.ActionEvent evt) {
    passwordField.setText("""");
}

public boolean passwordControl() {
Password = passwordField.getPassword();
if (String.valueOf(Password).trim().isEmpty()) {
    ErrorLbl.setText(""Empty Password!"");
    ErrorLbl.setVisible(true);
    return false;
}
return true;
}

public boolean adminEnterCondition(char[] pass) {
Connection con;
PreparedStatement preparedStatement;
ResultSet resultSet;
String query = ""Select * From adminLogin"";
String password = null;
try {
    con = DriverManager.getConnection(...);
    preparedStatement = con.prepareStatement(query);
    resultSet = preparedStatement.executeQuery();
    while (resultSet.next()) {
        password = resultSet.getString(""ID"");  // Get column value by name column name
        if (password.equalsIgnoreCase(String.valueOf(pass))) {
            return true;
        }
    }

} catch (SQLException sqle) {
    sqle.printStackTrace();
    return false;
}
return false;
}

public boolean userEnterCondition(char[] pass) {
    Connection con;
    PreparedStatement preparedStatement;
    ResultSet resultSet;
    String query = ""Select * from users"";
    String password = null;
    try {
        Class.forName(""com.mysql.jdbc.Driver"");
    con = DriverManager.getConnection(...);
    preparedStatement = con.prepareStatement(query);
    resultSet = preparedStatement.executeQuery();
    while (resultSet.next()) {
        password = resultSet.getString(""User_ID"");
    }

} catch (SQLException sqle) {
    return false;
} catch (ClassNotFoundException cnfe) {
}
return false;
}

@Override
public void actionPerformed(ActionEvent e) {
    if (e.getSource() == comboBox) {
        if (comboBox.getSelectedIndex() == 1) {
            usernameTF.setText(""User"");
            usernameTF.setEditable(false);
            passwordField.requestFocusInWindow();
            ErrorLbl.setVisible(false);
        } else if (comboBox.getSelectedIndex() == 2) {
            passwordField.requestFocusInWindow();
    }
}
}
}
</code></pre>
","2014-07-20","2","1"
"41416662","Java .getNetworkInterfaces() cannot detect wlan0 on Kali Linux","<p>I was trying to build a gui for airmon-ng and I face a problem with the code .getNetworkInterface. It can detect the wlan0 interface in windows but not as soon as I ran this code in linux. My Kali Linux can detect wlan0 with Iwconfig/Ifconfig, but not with this code.</p>

<p>ifconfig result:   </p>

<pre><code>lo: flags=73&lt;UP,LOOPBACK,RUNNING&gt;  mtu 65536
        inet 127.0.0.1  netmask 255.0.0.0
        inet6 ::1  prefixlen 128  scopeid 0x10&lt;host&gt;
        loop  txqueuelen 1  (Local Loopback)
        RX packets 24189  bytes 1451329 (1.3 MiB)
        RX errors 0  dropped 0  overruns 0  frame 0
        TX packets 24189  bytes 1451329 (1.3 MiB)
        TX errors 0  dropped 0 overruns 0  carrier 0  collisions 0

wlan0: flags=4099&lt;UP,BROADCAST,MULTICAST&gt;  mtu 1500
        ether f8:1a:67:0e:4a:55  txqueuelen 1000  (Ethernet)
        RX packets 0  bytes 0 (0.0 B)
        RX errors 0  dropped 0  overruns 0  frame 0
        TX packets 0  bytes 0 (0.0 B)
        TX errors 0  dropped 0 overruns 0  carrier 0  collisions 0
</code></pre>

<p>My Java code</p>

<pre><code>nicsa.setText(""Please select a wireless interface..."");
        int k=99;
        String[]niclist=new String[k];
        Enumeration&lt;NetworkInterface&gt; eni = null;
        try {
            eni = NetworkInterface.getNetworkInterfaces();
        } catch (SocketException ex) {
            Logger.getLogger(home.class.getName()).log(Level.SEVERE, null, ex);
        }
        int i=0;
        for (NetworkInterface ni : Collections.list(eni)) {
            niclist[i]=ni.getName();
            if(niclist[i].matches(""^[w,l,a,n]{4}\d{1}"")||niclist[i].matches(""^[w,l,a,n]{4}\d{2}"")){
                nic.addItem(niclist[i]);
                i++;
            }else{nicsa.setText(""No Wireless Interface found.."");
            }
        }
        Process p = null;
        try {
            p = Runtime.getRuntime().exec(""ifconfig"");
        } catch (IOException ex) {
            Logger.getLogger(home.class.getName()).log(Level.SEVERE, null, ex);
        }

        try {
            p.waitFor();
        } catch (InterruptedException ex) {
            Logger.getLogger(home.class.getName()).log(Level.SEVERE, null, ex);
        }
  BufferedReader buf = new BufferedReader(new InputStreamReader(
          p.getInputStream()));
  String line = """";
  String output = """";

        try {
            while ((line = buf.readLine()) != null) {
                output += line + ""
"";
            }     } catch (IOException ex) {
            Logger.getLogger(home.class.getName()).log(Level.SEVERE, null, ex);
        }
nicinfo.setText(output);
</code></pre>
","2017-01-01","1","1"
"16807688","cannot figure out how node works in my code","<p>I'm a java beginner, and i'm trying to make a code which can created a linked loop of names in random order,so this is the code i got so far.    </p>

<p>and i think the problem is in <code>assassinGame class</code>, but i think it should return node, so that i can use in the second class. but i dont really know how to put this name into the node.
   ** and for the second class which asks me to print the last one for each two names, which means, if the list is 1,2,3,4,5.  so it should print out 2,3,4,5, that what i thought.</p>

<p>** the first class is a constructor, none of them are main method.</p>

<pre><code>private Node start;       

private static class Node {
    public int val; 
    public Node next;

    public Node(int v, Node n) {
            val = v;
            next = n;
    }
}

public AssassinGame(String[] names) {
    Random name = new Random();
    int num = name.nextInt(10)+1;

    String[] peoples = {""Bob"",""Jill"",""Tom"",""Brandon"",""Stontaigh"",
                        ""Loofautt"",""Grennoogh"",""Jshjnt"",""Zjlouv"",
                        ""Fabeih"",""Aishof"",""Hoir""};
    List&lt;String&gt; nam = Arrays.asList(peoples);
    Collections.shuffle(nam);
    int index = new Random().nextInt(nam.size());
    String anynames = nam.get(index);
    System.out.println(""Your random name is"" + anynames + ""now!"");
    return nam;
}

public void print() {
    while(nam.next!=null) { System.out.println(nam.next); }
}
</code></pre>
","2013-05-29","1","1"
"49582205","How to use printStream","<p>I have created a few methods to edit text from a file word by word but now need to use printStream to create a new file with the updated text. I have done some research on printStream but still don't quite understand how to do this. Here is my code: </p>

<pre><code>public static void main(String[] args) throws FileNotFoundException {
    File jaws = new File(""JawsScript.txt"");
    Scanner in = new Scanner(jaws);


        while (in.hasNext()) {
    String word = in.next();

        PrintStream out =
    new PrintStream(new File(""stuff.txt""));

    System.out.println(convert(word));

    } 
</code></pre>

<p>The method ""convert"" is a method that calls all of the other methods and applies all of the changes to a single string in the text:</p>

<pre><code>//Applies all of the methods to the string
public static String convert(String s) {
  String result = """";
    result = rYah(s);
    result = rWah(result);
    result = transform(result);
    result = apend(result);
    result = replace(result);

    return result;
}
</code></pre>

<p>I basically am just wondering how I can use printStream to apply ""convert"" to the text and print the updated text to a new file.</p>
","2018-03-30","1","2"
"49581705","Using cmudict to count syllables","<p>I'm trying to write a program that uses CMU Pronouncing Dictionary (cmudict.txt) to count all the syllables from a text file that contains English words. What would be the best approach? 
The program is supposed to analyze some provided text files by counting number of words, sentences, and characters. I was able to finish these parts without any problem. Now, I'm trying to figure out how I can use the cmudict.txt provided to count the number of syllables. I'm not sure where to start.
Thanks!</p>

<pre><code>while ((line = reader.readLine()) != null) {
        if (line.equals("""")) {
            numParagraph++;
        }
        if (!(line.equals(""""))) {
            // Count number of Characters in file
            numChar += line.length();
            // Count number of words in file
            String[] wordList = line.split(""\s+"");
            numWords += wordList.length;
            // Count number of sentences in a file
            for(int i = 0; i &lt; line.length(); i++) {
                if(delimiters.indexOf(line.charAt(i)) != -1) {
                    sentenceCount++;
                }
            }
            //Average number of Characters per word
            wordListLength = wordList.length;
        }


    }
</code></pre>
","2018-03-30","0","1"
"33346553","How can implementation know if an input parameter is mutable?","<p>For example, some method has the next implementation:</p>

<pre><code>void setExcludedCategories(List&lt;Long&gt; excludedCategories) {
    if (excludedCategories.contains(1L)) {
        excludedCategories.remove(1L);
    }
}
</code></pre>

<p>And it's called in the next way:</p>

<pre><code>setExcludedCategories(Array.asList(1L, 2L, 3L));
</code></pre>

<p>Of course, it will lead ot an exception java.lang.UnsupportedOperationException when it will try to remove item.</p>

<p>The question: how can I modify this code to be sure that the input parameter excludedCategories supports remove?</p>

<p>UPD:
Thanks for answers. Let's summarize results:</p>

<ol>
<li>Always create new ArrayList from the input list to be sure it's mutable - a lot of useless memory would be used -> NO.</li>
<li>Catch the UnsupportedOperationException.</li>
<li>Specify in the JavaDoc that a caller mustn't pass an immutable list - anybody read the JavaDoc? When something doesn't work only :)</li>
<li>Don't use Arrays.asList() in a caller's code - that's an option, if you an owner of this code, but anyway you should know if this concrete method allows immutable or not (see 3).</li>
</ol>

<p>It seems the second variant is the only way to resolve this problem.</p>
","2015-10-26","1","6"
"57764912","Interest Calculator","<p>Problem with my code for calculator - output values not correct
Here is my code, any response would be appreciated.</p>

<pre><code>import java.util.Scanner;

public class Savings {

    public static void main(String[] args) {

        Scanner console = new Scanner(System.in);

//ask for initial amount
        System.out.print(""What is the initial savings amount? "");

        double initialAmount = console.nextDouble();

// ask for number of months
        System.out.print(""What is the number of months to save? "");

        int months = console.nextInt();

//ask for interest rate
        System.out.print(""What is the annual interest rate? "");

        double interestRate = console.nextDouble();

//calculate total



        double monthlyInterest = ((interestRate/100)*(1/12));

        double number1 = (monthlyInterest + 1);

        double number2 = Math.pow(number1, months);

        double total = (initialAmount*number2);


        System.out.println(""$"" + initialAmount + "", saved for "" + months + "" months at "" + interestRate + ""% will be valued at $"" + total);

        console.close();
    }
}
</code></pre>

<p>final value ends up being the same value as initial</p>
","2019-09-03","1","2"
"33359340","Java get 100 random words from dictionary.txt file","<p>I have a text file rext.txt and I'm trying to get first 100 random words from each line of the text 
file and put them into String array, but it's not working. I figured how to separate files from text
and put them into array, but I can't figure where to include 100 to get them sorted.
Thank you!!!</p>

<pre><code>import java.io.File;
import java.io.FileNotFoundException;
import java.util.Random;
import java.util.Scanner;

public class New2 
    {
     public static void main(String[] args) throws FileNotFoundException 
        {
         Scanner sc = new Scanner(new File(""dictionary.txt""));
         while (sc.hasNext())   
             {
             String word = sc.next();
             sc.nextLine();   
             String[] wordArray = word.split("" ""); 
             //System.out.println(Arrays.toString(wordArray));
             int idx = new Random().nextInt(wordArray.length);
             String random = (wordArray[idx]);
             System.out.println(random);


        }
}
}
</code></pre>
","2015-10-27","2","1"
"33318327","Java Game - unknown error","<p>I have an error it everytime I try to start it, it comes up with a blank window and these error messages.</p>

<pre><code>Exception in thread ""Thread-2"" java.lang.IllegalArgumentException: Color parameter outside of expected range: Red Green
    at java.awt.Color.testColorValueRange(Unknown Source)
    at java.awt.Color.&lt;init&gt;(Unknown Source)
    at java.awt.Color.&lt;init&gt;(Unknown Source)
    at java.awt.Color.&lt;init&gt;(Unknown Source)
    at com.tutorial.main.HUD.render(HUD.java:32)
    at com.tutorial.main.Game.render(Game.java:118)
    at com.tutorial.main.Game.run(Game.java:85)
    at java.lang.Thread.run(Unknown Source)
</code></pre>

<p>I have a suspicion it is something to do with rendering but not sure can someone help.</p>

<p>I have inserted the following codes:</p>

<ul>
<li>Game</li>
<li>Window</li>
<li>SmartEnemy</li>
<li>HUD</li>
<li>ID</li>
<li>Handler</li>
</ul>



<pre><code>package com.tutorial.main;

import java.awt.Canvas;
import java.awt.Color;
import java.awt.Graphics;
import java.awt.image.BufferStrategy;
import java.util.Random;

public class Game extends Canvas implements Runnable {

  private static final long serialVersionUID = 7580815534084638412L;

  public static final int WIDTH = 640, HEIGHT = WIDTH / 12 * 9;

  private Thread thread;
  private boolean running = true;


  private Random r;
  private Handler handler;
  private HUD hud;
  private Spawn spawner;


  public Game() {
    new Window(WIDTH, HEIGHT, ""Lets Build a Game!"", this);

    handler = new Handler();
    hud = new HUD();
    spawner = new Spawn(handler, hud);



    this.addKeyListener(new KeyInput(handler));


    r = new Random();

    //  for(int i = 0; i &lt;1; i++){

    //implementing Player1
    handler.addObject(new Player(WIDTH / 2 - 32, HEIGHT / 2 - 32, ID.Player, handler));
    handler.addObject(new BasicEnemy(r.nextInt(Game.WIDTH), r.nextInt(Game.HEIGHT), ID.BasicEnemy, handler));

    //implementing Player2
    //handler.addObject(new Player(WIDTH/2-32, HEIGHT/2+64, ID.Player2));   
    /*for (int i = 0; i &lt; 1; i++){
            //implementing BasicEnemy
                handler.addObject(new BasicEnemy(r.nextInt(WIDTH), r.nextInt(HEIGHT), ID.BasicEnemy, handler)); 
            }*/

  }

  public synchronized void start() {
    thread = new Thread(this);
    thread.start();
  }

  public synchronized void stop() {
    try {
      thread.join();
      running = false;
    } catch (Exception e) {
      e.printStackTrace();
    }
  }

  public void run() {
    this.requestFocus();
    long lastTime = System.nanoTime();
    double amountOfTicks = 60.0;
    double ns = 1000000000 / amountOfTicks;
    double delta = 0;
    long timer = System.currentTimeMillis();
    int frames = 0;
    while (running) {
      long now = System.nanoTime();
      delta += (now - lastTime) / ns;
      lastTime = now;
      while (delta &gt;= 1) {
        tick();
        delta--;
      }
      if (running) {
        render();
        frames++;

        if (System.currentTimeMillis() - timer &gt; 1000) {
          timer += 1000;
          //System.out.println(""FPS: "" + frames);
          frames = 0;
        }
      }

    }
  }

  private void tick() {
    handler.tick();
    hud.tick();
    spawner.tick();
  }

  private void render() {
    BufferStrategy bs = this.getBufferStrategy();
    if (bs == null) {
      this.createBufferStrategy(3);
      return;
    }

    Graphics g = bs.getDrawGraphics();

    g.setColor(Color.BLACK);
    g.fillRect(0, 0, WIDTH, HEIGHT);


    handler.render(g);
    hud.render(g);


    g.dispose();
    bs.show();
  }


  public static float clamp(float
    var, float min, float max) {
    if (var &gt;= max) {
      return var = max;

    } else if (var &lt;= min) {
      return var = min;
    } else {
      return var;
    }
  }

  public static void main(String args[]) {
    Game game = new Game();
    game.start();
  }
}
</code></pre>



<pre><code>package com.tutorial.main;

import java.awt.Canvas;
import javax.swing.*;
import java.awt.Dimension;

public class Window extends Canvas {

  private static final long serialVersionUID = -240840600533728354L;

  public Window(int width, int height, String title, Game game) {
    JFrame frame = new JFrame(title);

    frame.setPreferredSize(new Dimension(width, height));
    frame.setMinimumSize(new Dimension(width, height));
    frame.setMaximumSize(new Dimension(width, height));

    frame.setDefaultCloseOperation(JFrame.EXIT_ON_CLOSE);
    frame.setResizable(false);
    frame.setLocationRelativeTo(null);
    frame.add(game);
    frame.setVisible(true);

  }

}
</code></pre>



<pre><code>package com.tutorial.main;

import java.awt.Color;
import java.awt.Graphics;
import java.awt.Rectangle;

public class SmartEnemy extends GameObject{

    private Handler handler;
    private GameObject player;

    public SmartEnemy(int x, int y, ID id, Handler handler) {
        super(x, y, id);
        this.handler = handler;

        for(int i = 0; i &lt; handler.object.size(); i++){
            if(handler.object.get(i).getId() == ID.Player) player = handler.object.get(i);
        }


    }


    public Rectangle getBounds(){
        return new Rectangle((int)x, (int)y, 32, 32);
    }

    public void tick() {
        handler.addObject(new Trail(x, y,ID.Trail, Color.GREEN, 16, 16, 0.02f, handler));

        x += velX;
        y += velY;

        float diffX = x - player.getX() - 8;
        float diffY = y - player.getY() - 8;
        float distance = (float) Math.sqrt((x - player.getX()) * (x - player.getX()) + (y - player.getY()) * (y - player.getY()));

        velX = (float) ((-1.0/distance) * diffX);
        velY = (float) ((-1.0/distance) * diffY);

        if (y &lt;= 0 || y &gt;= Game.HEIGHT - 37) velY *= -1;
        if (x &lt;= 0 || x &gt;= Game.WIDTH - 16) velX*= -1;


    }

    public void render(Graphics g) {
            g.setColor(Color.GREEN);
            g.fillRect((int)x, (int)y, 16, 16);

    }

}
</code></pre>



<pre><code>package com.tutorial.main;

import java.awt.Graphics;
import java.util.LinkedList;

public class Handler {


  LinkedList &lt; GameObject &gt; object = new LinkedList &lt; GameObject &gt; ();

  public void tick() {
    for (int i = 0; i &lt; object.size(); i++) {
      GameObject tempObject = object.get(i);
      tempObject.tick();
    }
  };
  public void render(Graphics g) {
    for (int i = 0; i &lt; object.size(); i++) {
      GameObject tempObject = object.get(i);

      tempObject.render(g);
    }

  }

  public void addObject(GameObject object) {
    this.object.add(object);
  }

  public void removeObject(GameObject object) {
    this.object.remove(object);
  }
}
</code></pre>



<pre><code>package com.tutorial.main;

import java.awt.Color;
import java.awt.Graphics;

public class HUD {

    public static float HEALTH = 100;

    private float greenValue = 255;


    private int level = 1;
    private float score = 0;

    public void tick(){
        HEALTH = Game.clamp(HEALTH, 0, 100);



        greenValue = Game.clamp(greenValue, 0, 255);
        greenValue = HEALTH*2;


        score++;
    }
    public void render(Graphics g){
        //Background for Health bar
        g.setColor(Color.gray);
        g.fillRect(15, 15, 200, 32);
        //Health Bar
        g.setColor(new Color(75, (float) greenValue, 0));
        g.fillRect(15, 15, (int) (HEALTH * 2), 32);
        g.setColor(Color.WHITE);
        g.drawRect(15, 15, 200, 32);

        g.drawString(""Score: "" + score, 15, 60);
        g.drawString(""Level: "" + level, 15, 75);
    }
    /*int level = 1, point = 0;
    //point scoring system
    for(int i = 2; i &gt; 1; i++){
        if(HEALTH &gt; 0){
            point++;
            System.out.println(point);
            }
        }
    }*/



    private void score(float score){
        this.score = score;
    }


    public float getScore(){
        return score;
    }


    public int getLevel(){
        return level;
    }


    public void setLevel(int level){
        this.level = level;
    }
}
</code></pre>



<pre><code>package com.tutorial.main;

import java.awt.Graphics;
import java.awt.Rectangle;

public abstract class GameObject {

    protected float x, y;
    protected ID id;
    protected float velX, velY;


    public GameObject(float x, float y, ID id){

        this.x = x;
        this.y = y;
        this.id = id;

    }



    public abstract void tick();


    public abstract void render(Graphics g);


    public abstract Rectangle getBounds();
    public void setX(int x){
        this.x = x;
    }

    public void setY(int y){
        this.y = y;
    }

    public int getX(){
        return (int) x;
    }

    public int getY(){
        return (int) y;
    }

    public void setId(ID id){
        this.id = id;
    }

    public ID getId(){
        return id;
    }

    public void setVelX(int velX){
        this.velX = velX;
    }

    public void setVelY(int velY){
        this.velY = velY;
    }

    public float getVelX(){
        return velX;
    }

    public float getVelY(){
        return velY;
    }

}
</code></pre>
","2015-10-24","1","1"
